guid,make,model,vehicle-type,seller-type,price,fuel-type,mileage,year,img-url,zip-code,distance,reg-age,listing-age
39f7eb85-d6a5-4fc9-982e-50750633a3e3,Mazda,323,Berline,Dealer,3450,b,96000,05-2003,https://prod.pictures.autoscout24.net/listing-images/39f7eb85-d6a5-4fc9-982e-50750633a3e3_cbbb7421-e617-487f-b7bf-fede5238594e.jpg/250x188.webp,7012,120.36322565219064,7161,1
eedd43b0-9701-402e-a438-34b109016e2b,Mazda,3,Berline,Dealer,3450,b,157000,04-2004,https://prod.pictures.autoscout24.net/listing-images/eedd43b0-9701-402e-a438-34b109016e2b_a7090c18-0423-4c31-a37b-f21782590bb7.jpg/250x188.webp,1730,61.98157406185932,6825,15
483f2014-37e3-4e37-9092-9a52fa914181,Mazda,2,Monovolume,Dealer,3500,b,125861,02-2005,https://prod.pictures.autoscout24.net/listing-images/483f2014-37e3-4e37-9092-9a52fa914181_a7347cc3-ccdb-4cdb-b598-aae674de823f.jpg/250x188.webp,2300,36.751136569594,6519,8
317a6475-3118-4d76-b891-5705846cf92a,Mazda,Xedos,Berline,PrivateSeller,3500,b,52527,12-1995,https://prod.pictures.autoscout24.net/listing-images/317a6475-3118-4d76-b891-5705846cf92a_bf14d4c9-628c-444f-b00c-8af8bddbc48a.jpg/250x188.webp,8851,101.77599616070371,9869,29
4737015e-c427-4ae6-9bc0-5c0e733ea75e,Mazda,2,Berline,PrivateSeller,3500,d,81694,10-2008,https://prod.pictures.autoscout24.net/listing-images/4737015e-c427-4ae6-9bc0-5c0e733ea75e_66db0271-e17c-417c-9eb8-8f4b03b88627.jpg/250x188.webp,6200,119.77990387531518,5181,31
f5f3403f-86fa-4741-b463-3d1a5a2f4834,Mazda,5,Monovolume,PrivateSeller,3500,b,191000,05-2007,https://prod.pictures.autoscout24.net/listing-images/f5f3403f-86fa-4741-b463-3d1a5a2f4834_578abfb2-1c77-4a6a-aa7a-108db25d47f0.jpg/250x188.webp,7500,124.32337959708627,5700,52
f572eeda-483d-4f5e-9146-ee555a318b8e,Mazda,MX-3,Coupé,PrivateSeller,3500,b,141874,05-1996,https://prod.pictures.autoscout24.net/listing-images/f572eeda-483d-4f5e-9146-ee555a318b8e_b87c9951-b9c8-458c-a12b-9a797193bbb5.jpg/250x188.webp,2920,9.296058813361997,9717,97
b15bb5b6-7d9e-4313-ae63-d64fcf1eb645,Mazda,2,Berline,PrivateSeller,3500,b,150000,07-2010,https://prod.pictures.autoscout24.net/listing-images/b15bb5b6-7d9e-4313-ae63-d64fcf1eb645_0aebde2c-2d58-40cb-8635-22892f5fb70c.jpg/250x188.webp,1340,89.46401378328262,4543,149
819e9c2a-b3b5-44f5-acd2-aa998d3444d2,Mazda,5,Monovolume,PrivateSeller,3500,d,185665,08-2008,https://prod.pictures.autoscout24.net/listing-images/819e9c2a-b3b5-44f5-acd2-aa998d3444d2_b0bbd77a-af67-4c42-8241-eddda26d0850.jpg/250x188.webp,5560,146.84133833743593,5242,169
fd666ab9-2086-4e86-8c48-298d10664a6e,Mazda,5,Andere,Dealer,3600,d,278000,02-2011,https://prod.pictures.autoscout24.net/listing-images/fd666ab9-2086-4e86-8c48-298d10664a6e_f858160c-f299-448f-89cc-b06a1afd5a02.jpg/250x188.webp,9940,62.66558746753047,4328,65
cf562a69-b1e5-4ffd-9a44-ce06c4751fab,Mazda,3,Berline,Dealer,3600,b,135000,03-2004,https://prod.pictures.autoscout24.net/listing-images/cf562a69-b1e5-4ffd-9a44-ce06c4751fab_ad832bd3-78c1-4d05-8d75-abd3b8f07fac.jpg/250x188.webp,1480,90.6722887329444,6856,105
6c1083c5-c96f-4208-90d8-6e07395a1764,Mazda,2,Berline,Dealer,3700,d,155000,10-2011,https://prod.pictures.autoscout24.net/listing-images/6c1083c5-c96f-4208-90d8-6e07395a1764_f797752d-5796-440d-a62a-09bdb8a2a58b.jpg/250x188.webp,2840,43.35213990196281,4086,141
